Datetime,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Sector,Percent Change,SMA_20,SMA_50,Buy RSI,Sell RSI,Price Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI,Middle Band,Standard Deviation,Upper Band,Lower Band,EMA_20,EMA_50,MACD,MACD Line,MFM,MFV,CMF,Low_min,High_max,%K,%D,Signal,SMA_Signal,RSI_Signal,BB_Signal,CMF_Signal,STO_Signal,Total Percent Change
2024-01-11 12:30:00-05:00,VOO,434.6400146484375,436.5199890136719,434.6400146484375,436.2850036621094,533413,0.0,0.0,0.0,,0.3830952472568372,435.9637786865234,433.38487121582034,25,90,1.665008544921875,1.665008544921875,-0.0,0.3685028076171875,0.36400146484375,1.0123662765350951,50.3072571002429,435.9637786865234,1.0727268092885112,437.4119598790629,434.78377919630606,435.5360038587599,434.31179428650273,1.2711549431420508,1.4806749223520748,0.7500121747317501,400066.244160187,-0.10574276971102975,434.0,439.3550109863281,42.670382338023515,21.264511631427037,0,-1,0,0,1,1,
2024-01-11 13:30:00-05:00,VOO,436.4400024414063,437.6199951171875,436.1687927246094,437.510009765625,533586,0.0,0.0,0.0,,0.2807811621378553,436.0757797241211,433.44787170410154,25,90,1.225006103515625,1.225006103515625,-0.0,0.48300170898436934,0.36400146484375,1.3269224320064232,57.024781477664675,436.0757797241211,1.1126713973544846,437.5778861105497,434.8518411870312,435.72400442131845,434.43721450137025,1.353989183823387,1.4553377746463374,0.8484217609824827,452705.973755599,0.517807160950066,434.0,439.3550109863281,65.54626637716345,39.931499432961196,0,-1,0,0,-1,1,
2024-01-11 14:30:00-05:00,VOO,437.5700073242188,438.2699890136719,436.9500122070313,437.3200073242188,479472,0.0,0.0,0.0,,-0.04342813585178629,436.1377807617188,433.52067199707034,25,90,-0.19000244140619316,0.0,0.19000244140619316,0.45223388671875,0.3830017089843693,1.1807620595687893,54.14447002082686,436.1377807617188,1.146939111432426,437.68614856215254,434.8761477391431,435.87600469778516,434.5502652003055,1.3900704909742103,1.442284317911912,-0.43939148729565475,-210675.91519662217,0.4152009980912439,434.0,439.3550109863281,61.99814216432264,56.7382636265032,0,-1,0,0,-1,1,
2024-01-11 15:30:00-05:00,VOO,437.5,438.0700073242188,437.010009765625,437.760009765625,455177,0.0,0.0,0.0,,0.10061338014202281,436.3160919189453,433.62107238769534,25,90,0.44000244140619316,0.44000244140619316,-0.0,0.48300170898436934,0.3830017089843693,1.2610954407101123,55.77364926772205,436.3160919189453,1.1052633296100982,437.80819741391895,435.10030225637416,436.0554337518651,434.6761375362004,1.4512994690961705,1.4440873481487637,0.41509759889437914,188942.8797719468,0.2935313068622692,434.0,439.3550109863281,70.21479087950853,65.91973314033153,0,-1,0,0,-1,1,
2024-01-12 09:30:00-05:00,VOO,439.1099853515625,439.7999877929688,437.3399963378906,437.9100036621094,1014045,0.0,0.0,0.0,,0.03426395585213182,436.46509246826173,433.6928723144531,25,90,0.149993896484375,0.149993896484375,-0.0,0.3760009765624943,0.3830017089843693,0.9817214068301698,49.53882031281412,436.46509246826173,1.1094283446655517,437.96282073356025,435.24472128912964,436.23205945760265,434.8029558156478,1.5032072980604312,1.4559113381310973,-0.5365778014861972,-544114.0367080708,-0.29037246080336165,434.0,439.7999877929688,67.4139981268475,66.5423103902262,0,-1,0,0,1,1,
2024-01-12 10:30:00-05:00,VOO,437.9200134277344,438.260009765625,436.7300109863281,437.9750061035156,612288,0.0,0.0,0.0,,0.01484379001681635,436.5733474731445,433.8229724121094,25,90,0.06500244140625,0.06500244140625,-0.0,0.3825012207031193,0.3480010986328068,1.099137968833585,52.361397161728064,436.5733474731445,1.1471241099918215,438.12196502163346,435.3115109521535,436.39805437626103,434.9273499445838,1.5387411902569283,1.4724773085562635,0.6274458960805824,384177.5928193877,0.013935285385736232,434.0,439.7999877929688,68.53473223399598,68.721173746784,0,-1,0,0,1,0,
2024-01-12 11:30:00-05:00,VOO,438.010009765625,438.1700134277344,436.8599853515625,437.3699951171875,496128,0.0,0.0,0.0,,-0.1381382448534363,436.6713470458984,433.937744140625,25,90,-0.605010986328125,0.0,0.605010986328125,0.3545013427734318,0.4085021972656193,0.8678076767918224,46.461297251030864,436.6713470458984,1.1260359223879157,438.1914955411221,435.4327075312717,436.49062016111117,435.0231399513526,1.4940115777638425,1.4767841623977793,-0.22137582407342699,-109830.74484590118,-0.12710112870605592,434.0,439.7999877929688,58.10348637755528,64.68407224613291,0,-1,0,0,1,0,
2024-01-12 12:30:00-05:00,VOO,437.3492126464844,438.1199951171875,437.0700073242188,438.0,404574,0.0,0.0,0.0,,0.14404391930080696,436.8108474731445,434.06734436035157,25,90,0.6300048828125,0.6300048828125,-0.0,0.4175018310546818,0.26550292968749434,1.5724942528735752,61.127221221856516,436.8108474731445,1.1081452545211152,438.306843566748,435.5918876931713,436.6343706219577,435.1398795611035,1.508654586608145,1.4831582472398526,0.771435214788106,312102.6305876832,0.3876096197338844,434.0,439.7999877929688,68.9656623906883,65.20129366741318,0,-1,0,0,-1,1,
2024-01-12 13:30:00-05:00,VOO,438.0499877929688,438.6499938964844,437.8900146484375,438.2900085449219,434257,0.0,0.0,0.0,,0.06621199655749699,436.95684814453125,434.1887445068359,25,90,0.290008544921875,0.290008544921875,-0.0,0.44650268554686934,0.08942260742186932,4.993174527336272,83.31435209439061,436.95684814453125,1.1006522047577099,438.44272862095414,435.74613071929775,436.79205042414475,435.26341403105715,1.536769659820095,1.4938805297559012,0.05264425972774364,22861.138296590772,0.1686441486505375,434.0,439.7999877929688,73.96582024056248,67.01165633626869,0,-1,0,0,-1,1,
2024-01-12 14:30:00-05:00,VOO,438.25,438.2799987792969,437.2200012207031,437.6000061035156,425896,0.0,0.0,0.0,,-0.15743056605305172,437.06534881591796,434.2851446533203,25,90,-0.69000244140625,0.0,0.69000244140625,0.44650268554686934,0.14850158691405682,3.006719960543428,75.04192931256492,437.06534881591796,1.0479098711959323,438.48002714203244,435.9126479576024,436.86899858408486,435.3550450927222,1.477636826888272,1.4906317891823755,-0.28300800368515,-120531.97673749065,0.16954788831643777,434.0,439.7999877929688,62.069201384868954,68.33356133870657,0,-1,0,0,-1,0,
2024-01-12 15:30:00-05:00,VOO,437.6000061035156,438.25,437.510009765625,438.0199890136719,528896,0.0,0.0,0.0,,0.09597415546125365,437.1543487548828,434.4207446289063,25,90,0.41998291015625,0.41998291015625,-0.0,0.3220001220703068,0.14850158691405682,2.168327818992667,68.43760945425343,437.1543487548828,1.0497089371313044,438.57145582001004,435.99966892403836,436.978616720236,435.45955269746537,1.4599289094271057,1.4844912132313217,0.37834048168921147,200102.7674034972,0.07374248781907436,434.0,439.7999877929688,69.31030128279264,68.44844096940803,0,-1,0,0,1,1,
2024-01-16 09:30:00-05:00,VOO,437.0,437.6499938964844,435.1099853515625,437.3599853515625,1657383,0.0,0.0,0.0,,-0.1506788910696888,437.20634765625,434.55254455566404,25,90,-0.660003662109375,0.0,0.660003662109375,0.1994995117187443,0.21450195312499432,0.9300591850671504,48.18811735220399,437.20634765625,1.0318091233433482,438.59928997276353,436.0713576205723,437.0149375422671,435.5340794682143,1.3677512802348133,1.4611432266320201,0.7716475832322092,1278915.5864401485,0.5200594818900554,434.0,439.7999877929688,57.930903848379366,63.10346883868032,0,-1,0,0,-1,0,
2024-01-16 10:30:00-05:00,VOO,437.3699951171875,437.9800109863281,436.1499938964844,437.3200073242188,981797,0.0,0.0,0.0,,-0.00914076017072274,437.2409637451172,434.6645965576172,25,90,-0.03997802734369316,0.0,0.03997802734369316,0.1994995117187443,0.1994995117187443,1.0,50.0,437.2409637451172,1.0229491545836291,438.6219451038051,436.1157196750752,437.04399180721487,435.6041158547243,1.2786071270696198,1.42463600671954,0.2786912583798106,273618.24140352296,0.5532179768563534,434.0,439.7999877929688,57.241626064171655,61.49427706511455,0,-1,0,0,-1,0,
2024-01-16 11:30:00-05:00,VOO,437.4400024414063,437.8299865722656,435.9400024414063,436.0,500651,0.0,0.0,0.0,,-0.30184014042609064,437.2029632568359,434.7345965576172,25,90,-1.3200073242188068,0.0,1.3200073242188068,0.155499267578125,0.331500244140625,0.46907738478817224,31.930066424363957,437.2029632568359,1.055358956856255,438.6276978485919,436.042068404294,436.9445640160515,435.6196407231665,1.0648955282351267,1.3526879110226575,-0.9365099869209864,-468864.66146197874,0.3451361447102385,434.6400146484375,439.7999877929688,26.35644243621409,47.17632411625504,0,-1,0,0,-1,0,
2024-01-16 12:30:00-05:00,VOO,436.0,436.6900024414063,435.4400024414063,436.510009765625,569926,0.0,0.0,0.0,,0.11697471688647543,437.1294631958008,434.8337969970703,25,90,0.510009765625,0.510009765625,-0.0,0.1915008544921875,0.331500244140625,0.5776793769447462,36.61576524271052,437.1294631958008,1.049566432193166,438.54637787926157,435.9749401203883,436.90317789696326,435.6545571562041,0.9358766531535707,1.2693256594488402,0.7120117187499091,405793.9908202607,0.10258733094543449,435.1099853515625,439.7999877929688,29.85125128512086,37.816439928502206,0,-1,0,0,-1,0,
2024-01-16 13:30:00-05:00,VOO,436.5396118164063,436.68499755859375,434.739990234375,435.2099914550781,531360,0.0,0.0,0.0,,-0.29782096205420716,437.0084625244141,434.9129968261719,25,90,-1.300018310546875,0.0,1.300018310546875,0.1850006103515625,0.4615020751953125,0.40086625888576627,28.615598123164943,437.0084625244141,1.1255691133500167,438.52798082743664,435.77033649972907,436.7419220453551,435.63712320714035,0.6950935919784342,1.154479245954759,-0.5167100762544324,-274559.0661185552,-0.21076342999772962,434.739990234375,439.7999877929688,9.288566155627558,21.83208662565417,0,-1,0,0,1,0,
2024-01-16 14:30:00-05:00,VOO,435.2099914550781,436.0499877929688,435.010009765625,435.6300048828125,692603,0.0,0.0,0.0,,0.09650822269271497,436.8944625854492,435.01361694335935,25,90,0.420013427734375,0.420013427734375,-0.0,0.227001953125,0.4010009765625,0.5660882800608827,36.146639194495194,436.8944625854492,1.144751411182382,438.43987699054543,435.6352360331486,436.63602517273205,435.6368440571667,0.5385006431444594,1.0312835253926993,0.19232349316267913,133203.82833495105,0.1474108782854774,434.739990234375,439.7999877929688,17.58923078778794,18.90968274284545,0,-1,0,0,-1,0,
2024-01-16 15:30:00-05:00,VOO,435.6300048828125,436.55999755859375,435.4100036621094,436.4500122070313,592732,0.0,0.0,0.0,,0.18823481280620946,436.89296264648436,435.1364172363281,25,90,0.8200073242188068,0.8200073242188068,-0.0,0.2460021972656307,0.4010009765625,0.6134703196347174,38.021791424933326,436.89296264648436,1.145342538723928,438.43917507376165,435.633085853888,436.6183096521891,435.6687330042202,0.4905132495662201,0.9231294702274035,0.8087201125176797,479354.2897328293,0.18605162228619848,434.739990234375,439.7999877929688,33.79491695113641,20.224237964850634,0,-1,0,0,-1,1,
2024-01-17 09:30:00-05:00,VOO,433.6000061035156,434.0,432.8800048828125,433.6099853515625,1690856,0.0,0.0,0.0,,-0.6507106830189846,436.8375015258789,435.2198168945313,25,90,-2.840026855468807,0.0,2.840026855468807,0.21700134277344318,0.6850036621093807,0.31678858782333436,24.057665046064017,436.8375015258789,1.275592576426352,438.55955150405447,435.4343496918099,436.331802575939,435.5879978021552,0.1646120258897099,0.7714259813598648,0.30354223433242505,513246.2081743869,0.37827018704181536,432.8800048828125,438.6499938964844,12.651332039286828,21.34515992607039,1,-1,1,0,-1,0,1.508763935758839
2024-01-17 10:30:00-05:00,VOO,433.3699951171875,434.4700012207031,433.30999755859375,434.239990234375,761273,0.0,0.0,0.0,,0.14529298311747318,436.8185012817383,435.27581665039065,25,90,0.6300048828125,0.6300048828125,-0.0,0.2800018310546932,0.6160034179687557,0.4545459049204418,31.250021287248657,436.8185012817383,1.3126530397192848,438.5905828853593,435.37458293804707,436.1325823529329,435.5351347602815,-0.034743867756901636,0.6101920115365116,0.6034305858830339,459375.41240693483,0.4768611474593262,432.8800048828125,438.6499938964844,23.569981647106115,23.338743545843116,0,-1,0,0,-1,1,1.508763935758839
2024-01-17 11:30:00-05:00,VOO,434.2300109863281,434.4800109863281,433.2200012207031,433.3219909667969,576850,0.0,0.0,0.0,,-0.21140366806904343,436.6703506469727,435.3198565673828,25,90,-0.917999267578125,0.0,0.917999267578125,0.23800354003906818,0.7078033447265681,0.33625659134319497,25.164073541084832,436.6703506469727,1.5259180931270082,438.73034007269416,434.99184074453296,435.86490698282466,435.44834480759584,-0.28563161916366653,0.431027285396476,-0.8381127688432475,-483465.3507072273,0.16149212981473118,432.8800048828125,438.6499938964844,7.660085364757155,14.627133017050033,0,-1,0,0,-1,0,1.508763935758839
2024-01-17 12:30:00-05:00,VOO,433.2799987792969,433.7799987792969,432.3500061035156,432.5650024414063,647701,0.0,0.0,0.0,,-0.17469423227324254,436.42310028076173,435.38155639648437,25,90,-0.7569885253905682,0.0,0.7569885253905682,0.23800354003906818,0.7175018310546875,0.3317114044004826,24.908655381667643,436.42310028076173,1.7646573559356549,438.8053877112749,434.4819771892325,435.55063035983244,435.3352725579413,-0.5596122990673962,0.23289936850370158,-0.6993042810191702,-452940.08212039754,-0.24021767307711547,432.3500061035156,438.6499938964844,3.4126468964056342,11.547571302756301,1,-1,1,0,1,0,1.508763935758839
2024-01-17 13:30:00-05:00,VOO,432.5499877929688,433.2000122070313,431.80999755859375,433.0299987792969,764746,0.0,0.0,0.0,,0.10749744784392945,436.20859985351564,435.4435565185547,25,90,0.46499633789056816,0.46499633789056816,-0.0,0.284503173828125,0.7135040283203182,0.3987408094918296,28.507126322902835,436.20859985351564,1.9050456961250224,438.7804115432844,434.1130495877781,435.31057020930524,435.24486966466117,-0.7278540627845018,0.0407486822460609,0.755378940897443,577673.0235355559,-0.18033124731604616,431.80999755859375,438.2799987792969,18.856274969458845,9.976335743540544,0,-1,0,0,1,1,1.508763935758839
2024-01-17 14:30:00-05:00,VOO,433.05999755859375,433.5400085449219,432.5499877929688,432.7449951171875,713742,0.0,0.0,0.0,,-0.06581614735995389,435.9578491210938,435.49345458984374,25,90,-0.285003662109375,0.0,0.285003662109375,0.284503173828125,0.610003662109375,0.4663958456320103,31.80558967220722,435.9578491210938,2.0168624596281384,438.68061344159173,433.73930041550284,435.06622972434167,435.1468353686818,-0.8849057022048896,-0.1443821946441292,-0.6060540673839583,-432566.24216276116,-0.14478172013287743,431.80999755859375,438.25,14.518590126335143,12.262503997399874,0,-1,0,0,1,1,1.508763935758839
2024-01-17 15:30:00-05:00,VOO,432.7300109863281,434.3200073242188,432.7000122070313,434.0400085449219,802475,0.0,0.0,0.0,,0.2992555528883001,435.76434936523435,435.5922546386719,25,90,1.295013427734375,1.295013427734375,-0.0,0.3630035400390625,0.610003662109375,0.595084197992856,37.30738469741402,435.76434936523435,2.0053259539922017,438.4715394031238,433.5584908158429,434.96849437392075,435.10343039520103,-0.8740213234871135,-0.2903100204127261,0.6543214527917315,525076.6078290447,0.29381598438985623,431.80999755859375,437.9800109863281,36.1427250110051,23.172530035599692,0,-1,0,0,-1,1,1.508763935758839
2024-01-18 09:30:00-05:00,VOO,435.5799865722656,436.0400085449219,435.0459899902344,435.7449951171875,1122984,0.0,0.0,0.0,,0.3928178367661239,435.652848815918,435.7065545654297,25,90,1.704986572265625,1.704986572265625,-0.0,0.533502197265625,0.4800018310546875,1.1114586710916985,52.63937610093193,435.652848815918,1.9367639230073357,438.2674801119779,433.5224085006099,435.0424468256604,435.1285897960633,-0.6878967360254933,-0.36982736353527956,0.4064226943386958,456406.18297924596,0.2079858823354226,431.80999755859375,437.9800109863281,63.77615875041423,38.145824629251486,0,-2,0,0,-1,1,1.508763935758839
2024-01-18 10:30:00-05:00,VOO,435.7999877929688,436.3999938964844,435.2900085449219,436.2300109863281,536318,0.0,0.0,0.0,,0.11130727250467931,435.595849609375,435.79395263671876,25,90,0.485015869140625,0.485015869140625,-0.0,0.54000244140625,0.4800018310546875,1.1250007947255654,52.94119407004054,435.595849609375,1.8999942096290052,438.1608417923742,433.50585597878313,435.15554817429546,435.17178278391685,-0.4847983683840198,-0.39282156450502764,0.6937204442978115,372054.7612449137,0.5498213493964744,431.80999755859375,437.8299865722656,73.42228395593699,57.78038923911877,0,-2,0,0,-1,1,1.508763935758839
2024-01-18 11:30:00-05:00,VOO,436.2699890136719,436.5299987792969,434.7300109863281,435.2000122070313,575341,0.0,0.0,0.0,,-0.2361136907953587,435.4558502197266,435.8527526855469,25,90,-1.0299987792968182,0.0,1.0299987792968182,0.4580017089843693,0.5830017089843693,0.7855923952302662,43.99617725348555,435.4558502197266,1.8147688485860018,437.9057881653177,433.459604486282,435.1597828440798,435.17288982011746,-0.42098937959138993,-0.3984551275223001,-0.47777287986158956,-274882.3264724468,0.24772575205601663,431.80999755859375,436.6900024414063,69.46744378017395,68.88862882884172,0,-2,0,0,-1,1,1.508763935758839
2024-01-18 12:30:00-05:00,VOO,435.2200012207031,435.2699890136719,434.1600036621094,434.4849853515625,375632,0.0,0.0,0.0,,-0.16429844563714546,435.2655990600586,435.8906524658203,25,90,-0.7150268554688068,0.0,0.7150268554688068,0.4580017089843693,0.3705017089843693,1.236166252079802,55.28060585522543,435.2655990600586,1.6976849346130056,437.55747372178615,433.3981456319843,435.095516416221,435.14591317429176,-0.4377687368865395,-0.40631784939514803,-0.414439678873859,-155676.80545474542,-0.03933619626709117,431.80999755859375,436.68499755859375,54.87154447115385,65.92042406908827,0,-2,0,0,1,0,1.508763935758839
2024-01-18 13:30:00-05:00,VOO,434.4018859863281,437.1188049316406,434.4018859863281,437.1000061035156,500609,0.0,0.0,0.0,,0.6018667710317338,435.24059906005857,435.96925231933596,25,90,2.615020751953125,2.615020751953125,-0.0,0.6565032958984318,0.3705017089843693,1.7719305470899416,63.924060036430895,435.24059906005857,1.664863540536872,437.48816483978334,433.409249165468,435.2864201959634,435.22254426955544,-0.1866002992925928,-0.362374339374637,0.9861616570067844,493681.4009525093,0.04348515552364064,431.80999755859375,437.1188049316406,99.64589357262344,74.66162727465041,0,-2,0,0,1,1,1.508763935758839
2024-01-18 14:30:00-05:00,VOO,437.1400146484375,437.7999877929688,436.4800109863281,437.7900085449219,549468,0.0,0.0,0.0,,0.15785916993165117,435.2291000366211,436.0322521972656,25,90,0.69000244140625,0.69000244140625,-0.0,0.7255035400390568,0.27870178222655684,2.6031535724062738,72.24653404567002,435.2291000366211,1.6453359474593068,437.4503035656912,433.41923049441584,435.52485718157845,435.32322914309924,0.08484744885362261,-0.272929981728985,0.9848796615262826,541159.8578595234,0.6166507003584094,431.80999755859375,437.7999877929688,99.83340126350018,84.78361310242583,0,-2,0,-1,-1,1,1.508763935758839
2024-01-18 15:30:00-05:00,VOO,437.8399963378906,438.3900146484375,437.3500061035156,437.8699951171875,606851,0.0,0.0,0.0,,0.018270533978492765,435.25460052490234,436.0842523193359,25,90,0.079986572265625,0.079986572265625,-0.0,0.7335021972656193,0.2030029296875,3.6132591701743553,78.32335095185633,435.25460052490234,1.6836071288677144,437.52747014887376,433.4026326831479,435.74820365163646,435.4231023185537,0.3093949513684038,-0.15646499510950726,-2.9343584025352856e-05,-17.807183309369407,0.6245434029895829,431.80999755859375,438.3900146484375,92.09698813620636,97.19209432410999,0,-2,0,-1,-1,0,1.508763935758839
2024-01-19 09:30:00-05:00,VOO,439.0,439.6099853515625,438.30999755859375,439.2300109863281,1204904,0.0,0.0,0.0,,0.310598096308623,435.3501007080078,436.1472528076172,25,90,1.360015869140625,1.360015869140625,-0.0,0.823004150390625,0.2030029296875,4.05414912808178,80.21427594124961,435.3501007080078,1.8526183989977725,437.8511355466548,433.31222046911023,436.0798043501785,435.5723928545449,0.6222722286687485,-0.0007175503538561084,0.4154185642518428,500539.4897413024,0.44116186417696107,431.80999755859375,439.6099853515625,95.12852615517039,95.68630518495898,0,-2,0,-1,-1,0,1.508763935758839
2024-01-19 10:30:00-05:00,VOO,439.1700134277344,440.4500122070313,438.6799926757813,440.0614013671875,562804,0.0,0.0,0.0,,0.18928360086152285,435.5531707763672,436.26460510253906,25,90,0.831390380859375,0.831390380859375,-0.0,0.9061431884765625,0.1745025634765625,5.1927213584932055,83.85201041496049,435.5531707763672,2.1295037656691225,438.4280008600205,433.2107166341312,436.4590040660841,435.7484324040603,0.9504955158355415,0.18952506288402343,0.5608965517240737,315674.8228965156,0.3437255109072923,431.80999755859375,440.4500122070313,95.5021969793294,94.24257042356872,0,-2,0,-1,-1,1,1.508763935758839
2024-01-19 11:30:00-05:00,VOO,440.0602111816406,440.6600036621094,439.4599914550781,440.489990234375,404015,0.0,0.0,0.0,,0.09739296967559152,435.7521697998047,436.37580505371096,25,90,0.4285888671875,0.4285888671875,-0.0,0.819500732421875,0.1745025634765625,4.696210279638342,82.44446832353438,435.7521697998047,2.3932533764621087,438.9830618580285,433.11959108569636,436.84290751068323,435.93437584838637,1.2480760753383606,0.4012352653748909,0.716647169523422,289536.20619500533,0.5091581747915475,431.80999755859375,440.6600036621094,98.07894564426527,96.23655625958834,0,-2,0,-1,-1,1,1.508763935758839
2024-01-19 12:30:00-05:00,VOO,440.5201110839844,442.0299987792969,440.4599914550781,441.99560546875,565043,0.0,0.0,0.0,,0.3418046420473386,436.0914505004883,436.49951904296876,25,90,1.505615234375,1.505615234375,-0.0,0.7995635986328125,0.1745025634765625,4.581959042339238,82.08514264588855,436.0914505004883,2.7645298112892993,439.82356574572884,433.0504677080701,437.33364064954674,436.17207112761633,1.626133751756754,0.6462149626512637,0.9561870699374101,540286.810558644,0.7477813534444783,431.80999755859375,442.0299987792969,99.66347058279011,97.74820440212825,0,-2,0,-1,-1,1,1.508763935758839
2024-01-19 13:30:00-05:00,VOO,442.03900146484375,443.4249877929688,441.99951171875,442.9100036621094,579651,0.0,0.0,0.0,,0.20687947618611702,436.4554504394531,436.64951904296873,25,90,0.914398193359375,0.914398193359375,-0.0,0.8425018310546875,0.1745025634765625,4.828019796785645,82.84151332925234,436.4554504394531,3.152607045814697,440.71146995130294,432.9875826890569,437.86472284121936,436.43630377602784,2.006463863389399,0.9182647427988908,0.277456647398793,160828.02312135775,0.6396624800882589,432.5499877929688,443.4249877929688,95.26451373922362,97.66897665542633,0,-2,0,-1,-1,0,1.508763935758839
2024-01-19 14:30:00-05:00,VOO,442.93499755859375,443.4400024414063,442.3800048828125,443.05029296875,983005,0.0,0.0,0.0,,0.031674449770990876,436.78546447753905,436.8063250732422,25,90,0.140289306640625,0.140289306640625,-0.0,0.85653076171875,0.07150268554688069,11.979001280408777,92.29524692697692,436.78546447753905,3.480422128256279,441.484034350685,432.95700013645717,438.3585866628889,436.6956759012326,2.308200088428407,1.1962518119247942,0.26469741463688734,260198.88207513344,0.45180907438276535,432.7000122070313,443.4400024414063,96.37141688072506,97.09980040091294,-1,-2,-1,-1,-1,0,1.508763935758839
2024-01-19 15:30:00-05:00,VOO,443.0799865722656,443.3599853515625,442.80999755859375,443.3599853515625,466910,0.0,0.0,0.0,,0.06990005146760847,437.27296447753906,436.9661248779297,25,90,0.3096923828125,0.3096923828125,-0.0,0.8875,-0.0,-inf,100.0,437.27296447753906,3.6888235014326862,442.2528762044732,433.2152586259631,438.83491034752444,436.957021369873,2.561424372547549,1.4692863240493452,1.0,466910.0,0.4375008771316092,434.1600036621094,443.4400024414063,99.13774676326122,96.92455912773663,-1,-1,-1,-1,-1,1,
2024-01-22 09:30:00-05:00,VOO,444.8699951171875,445.9200134277344,444.80999755859375,445.1400146484375,1273779,0.0,0.0,0.0,,0.40148623143414497,437.8179656982422,437.1603253173828,25,90,1.780029296875,1.780029296875,-0.0,0.8040008544921875,-0.0,-inf,100.0,437.8179656982422,4.008490834860806,443.22942832530424,433.40862577989526,439.4353964714209,437.27792306707164,2.9204411254491447,1.7595172843293052,-0.4053831138481841,-516368.4973744261,0.0773730032451177,434.1600036621094,445.9200134277344,93.36736282671427,96.2921754902335,-1,-1,-1,-1,1,0,
2024-01-22 10:30:00-05:00,VOO,445.1499938964844,445.1549072265625,443.8800048828125,444.8298950195313,708866,0.0,0.0,0.0,,-0.06966788396930435,438.393360900879,437.3321234130859,25,90,-0.31011962890619316,0.0,0.31011962890619316,0.7350006103515625,0.031011962890619315,23.700551072627842,95.9515073284816,438.393360900879,4.152511908957928,443.99925197797216,433.82559780102525,439.9491582379076,437.57407882991316,3.1525699054445795,2.0381278085523604,0.49013787820767246,347442.0771735599,0.12164804619579236,434.1600036621094,445.9200134277344,90.73029334219152,94.411800977389,-1,-1,-1,-1,-1,0,
2024-01-22 11:30:00-05:00,VOO,444.8800048828125,444.989013671875,444.1000061035156,444.7099914550781,718427,0.0,0.0,0.0,,-0.026954924971467342,439.0006103515626,437.49992309570314,25,90,-0.11990356445318184,0.0,0.11990356445318184,0.727001953125,0.0430023193359375,16.906110283159464,94.41531419059508,439.0006103515626,4.143344499859083,444.5941254263724,434.4429314017176,440.4025709252572,437.85391854070394,3.3001872226643627,2.290539691374761,0.37228382135869004,267458.7489272596,0.03647897158105884,434.1600036621094,445.9200134277344,89.710706055762,91.26945407488927,-1,-1,-1,-1,1,0,
2024-01-22 12:30:00-05:00,VOO,444.7300109863281,444.8299865722656,443.6799926757813,443.7999877929688,686623,0.0,0.0,0.0,,-0.20462856234280125,439.5391098022462,437.643369140625,25,90,-0.9100036621093182,0.0,0.9100036621093182,0.5910003662109375,0.1340026855468693,4.410362104304446,81.51694876015033,439.5391098022462,4.024693236797939,444.97244567192337,435.11194724176846,440.7261344364678,438.08709772706726,3.3000868951336315,2.492449132126535,-0.7913117320807688,-543332.8354164937,0.03385564548654069,434.4018859863281,445.9200134277344,81.59400783199935,87.3450024099843,0,-1,0,0,1,0,
2024-01-22 13:30:00-05:00,VOO,443.7799987792969,444.7900085449219,443.7449951171875,444.4299926757813,671223,0.0,0.0,0.0,,0.14195694009491167,440.1233596801759,437.7967687988281,25,90,0.6300048828125,0.6300048828125,-0.0,0.57086181640625,0.1340026855468693,4.260077431109267,80.98887301381197,440.1233596801759,3.8299288153884143,445.29376358095027,435.91043798324864,441.078882840212,438.3358387054482,3.335432551464521,2.6610458159941324,0.31098326665314735,208739.12119272552,-0.03233436320585407,436.4800109863281,445.9200134277344,84.21588594704744,85.17353327826959,0,-1,0,0,1,0,
2024-01-22 14:30:00-05:00,VOO,444.4100036621094,444.9700012207031,444.1199951171875,444.8900146484375,767636,0.0,0.0,0.0,,0.10350830957346346,440.66585998535163,437.9349688720703,25,90,0.46002197265619316,0.46002197265619316,-0.0,0.5740051269531193,0.1340026855468693,4.283534502391395,81.07327586206947,440.66585998535163,3.6887199806497493,445.6456319592288,436.60826800663693,441.4418477743287,438.59286521301647,3.381892847034237,2.8052152222021536,0.8117976519584964,623165.1023588123,0.13576750503417317,437.3500061035156,445.9200134277344,87.98135473716447,84.59708283873708,0,-1,0,0,-1,1,
2024-01-22 15:30:00-05:00,VOO,444.8999938964844,444.9700012207031,444.2099914550781,444.3299865722656,949219,0.0,0.0,0.0,,-0.12588011817132871,441.09510955810555,438.0689685058594,25,90,-0.560028076171875,0.0,0.560028076171875,0.4234436035156193,0.19000549316405682,2.2285861132972853,69.0266895505314,441.09510955810555,3.5839720356731726,445.9334718062643,437.1527403188651,441.7169086122275,438.8178503643596,3.3350701749966447,2.911186212761052,-0.6842274333440411,-649481.6800513974,0.07638885476108434,438.30999755859375,445.9200134277344,79.10612956910553,83.76779008443914,0,-1,0,0,1,0,
